"observation_id","group_size","dolphin_id","sex","weaned_juvie","all_weaned_juvies","group_sex"
1,1,1,"FEMALE",TRUE,TRUE,"All Female"
2,8,2,"MALE",FALSE,FALSE,"Mixed Sex"
2,8,128,"MALE",TRUE,FALSE,"Mixed Sex"
2,8,835,"FEMALE",FALSE,FALSE,"Mixed Sex"
2,8,725,"FEMALE",FALSE,FALSE,"Mixed Sex"
2,8,817,"MALE",TRUE,FALSE,"Mixed Sex"
2,8,821,"FEMALE",FALSE,FALSE,"Mixed Sex"
2,8,5,"MALE",TRUE,FALSE,"Mixed Sex"
2,8,731,"MALE",FALSE,FALSE,"Mixed Sex"
3,8,817,"MALE",TRUE,FALSE,"Mixed Sex"
3,8,2,"MALE",FALSE,FALSE,"Mixed Sex"
3,8,128,"MALE",FALSE,FALSE,"Mixed Sex"
3,8,984,"MALE",FALSE,FALSE,"Mixed Sex"
3,8,361,"MALE",FALSE,FALSE,"Mixed Sex"
3,8,636,"MALE",TRUE,FALSE,"Mixed Sex"
3,8,346,"FEMALE",FALSE,FALSE,"Mixed Sex"
3,8,484,"MALE",FALSE,FALSE,"Mixed Sex"
4,24,360,"MALE",TRUE,FALSE,"unknowns"
4,24,157,"MALE",FALSE,FALSE,"unknowns"
4,24,334,"MALE",FALSE,FALSE,"unknowns"
4,24,5,"MALE",FALSE,FALSE,"unknowns"
4,24,787,"MALE",FALSE,FALSE,"unknowns"
4,24,739,"MALE",FALSE,FALSE,"unknowns"
4,24,637,"MALE",FALSE,FALSE,"unknowns"
4,24,230,"MALE",FALSE,FALSE,"unknowns"
4,24,2,"MALE",FALSE,FALSE,"unknowns"
4,24,966,"FEMALE",FALSE,FALSE,"unknowns"
4,24,7,"MALE",FALSE,FALSE,"unknowns"
4,24,582,"MALE",FALSE,FALSE,"unknowns"
4,24,76,"MALE",FALSE,FALSE,"unknowns"
4,24,1047,"FEMALE",FALSE,FALSE,"unknowns"
4,24,686,"MALE",FALSE,FALSE,"unknowns"
4,24,761,"MALE",FALSE,FALSE,"unknowns"
4,24,107,"MALE",FALSE,FALSE,"unknowns"
4,24,726,"MALE",FALSE,FALSE,"unknowns"
4,24,794,"UNKNOWN",NA,FALSE,"unknowns"
4,24,52,"MALE",FALSE,FALSE,"unknowns"
4,24,85,"FEMALE",FALSE,FALSE,"unknowns"
4,24,544,"FEMALE",FALSE,FALSE,"unknowns"
4,24,958,"FEMALE",FALSE,FALSE,"unknowns"
4,24,604,"FEMALE",FALSE,FALSE,"unknowns"
5,5,999,"MALE",TRUE,NA,"All Male"
5,5,700,"MALE",TRUE,NA,"All Male"
5,5,2,"MALE",NA,NA,"All Male"
5,5,564,"MALE",TRUE,NA,"All Male"
5,5,5,"MALE",TRUE,NA,"All Male"
6,17,982,"",NA,FALSE,"unknowns"
6,17,845,"MALE",FALSE,FALSE,"unknowns"
6,17,2,"MALE",FALSE,FALSE,"unknowns"
6,17,46,"MALE",TRUE,FALSE,"unknowns"
6,17,726,"MALE",FALSE,FALSE,"unknowns"
6,17,686,"MALE",FALSE,FALSE,"unknowns"
6,17,761,"MALE",FALSE,FALSE,"unknowns"
6,17,739,"MALE",FALSE,FALSE,"unknowns"
6,17,637,"MALE",FALSE,FALSE,"unknowns"
6,17,53,"MALE",TRUE,FALSE,"unknowns"
6,17,157,"MALE",FALSE,FALSE,"unknowns"
6,17,441,"FEMALE",FALSE,FALSE,"unknowns"
6,17,787,"MALE",FALSE,FALSE,"unknowns"
6,17,1003,"MALE",FALSE,FALSE,"unknowns"
6,17,982,"",NA,FALSE,"unknowns"
6,17,107,"MALE",FALSE,FALSE,"unknowns"
6,17,582,"MALE",FALSE,FALSE,"unknowns"
7,5,361,"MALE",FALSE,FALSE,"Mixed Sex"
7,5,441,"FEMALE",FALSE,FALSE,"Mixed Sex"
7,5,817,"MALE",TRUE,FALSE,"Mixed Sex"
7,5,31,"MALE",TRUE,FALSE,"Mixed Sex"
7,5,2,"MALE",FALSE,FALSE,"Mixed Sex"
8,6,677,"MALE",FALSE,FALSE,"All Male"
8,6,29,"MALE",FALSE,FALSE,"All Male"
8,6,636,"MALE",TRUE,FALSE,"All Male"
8,6,627,"MALE",FALSE,FALSE,"All Male"
8,6,616,"MALE",TRUE,FALSE,"All Male"
8,6,2,"MALE",FALSE,FALSE,"All Male"
9,12,344,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,52,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,817,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,202,"FEMALE",FALSE,FALSE,"Mixed Sex"
9,12,2,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,205,"FEMALE",FALSE,FALSE,"Mixed Sex"
9,12,636,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,128,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,616,"MALE",TRUE,FALSE,"Mixed Sex"
9,12,46,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,5,"MALE",FALSE,FALSE,"Mixed Sex"
9,12,31,"MALE",TRUE,FALSE,"Mixed Sex"
10,34,85,"FEMALE",FALSE,FALSE,"unknowns"
10,34,653,"MALE",FALSE,FALSE,"unknowns"
10,34,776,"MALE",FALSE,FALSE,"unknowns"
10,34,624,"FEMALE",FALSE,FALSE,"unknowns"
10,34,929,"MALE",FALSE,FALSE,"unknowns"
10,34,582,"MALE",FALSE,FALSE,"unknowns"
10,34,481,"FEMALE",FALSE,FALSE,"unknowns"
10,34,52,"MALE",FALSE,FALSE,"unknowns"
10,34,410,"MALE",FALSE,FALSE,"unknowns"
10,34,845,"MALE",FALSE,FALSE,"unknowns"
10,34,907,"",NA,FALSE,"unknowns"
10,34,519,"MALE",FALSE,FALSE,"unknowns"
10,34,157,"MALE",FALSE,FALSE,"unknowns"
10,34,107,"MALE",FALSE,FALSE,"unknowns"
10,34,726,"MALE",FALSE,FALSE,"unknowns"
10,34,586,"FEMALE",FALSE,FALSE,"unknowns"
10,34,723,"MALE",FALSE,FALSE,"unknowns"
10,34,444,"MALE",FALSE,FALSE,"unknowns"
10,34,506,"FEMALE",TRUE,FALSE,"unknowns"
10,34,600,"MALE",FALSE,FALSE,"unknowns"
10,34,761,"MALE",FALSE,FALSE,"unknowns"
10,34,1065,"FEMALE",FALSE,FALSE,"unknowns"
10,34,332,"FEMALE",FALSE,FALSE,"unknowns"
10,34,831,"FEMALE",FALSE,FALSE,"unknowns"
10,34,686,"MALE",FALSE,FALSE,"unknowns"
10,34,230,"MALE",FALSE,FALSE,"unknowns"
10,34,84,"MALE",TRUE,FALSE,"unknowns"
10,34,1003,"MALE",FALSE,FALSE,"unknowns"
10,34,367,"FEMALE",TRUE,FALSE,"unknowns"
10,34,1068,"FEMALE",FALSE,FALSE,"unknowns"
10,34,238,"FEMALE",FALSE,FALSE,"unknowns"
10,34,844,"FEMALE",FALSE,FALSE,"unknowns"
10,34,540,"FEMALE",FALSE,FALSE,"unknowns"
10,34,2,"MALE",FALSE,FALSE,"unknowns"
11,2,616,"MALE",TRUE,FALSE,"All Male"
11,2,2,"MALE",FALSE,FALSE,"All Male"
12,24,50,"MALE",FALSE,FALSE,"unknowns"
12,24,1017,"FEMALE",FALSE,FALSE,"unknowns"
12,24,849,"FEMALE",FALSE,FALSE,"unknowns"
12,24,145,"FEMALE",TRUE,FALSE,"unknowns"
12,24,761,"MALE",FALSE,FALSE,"unknowns"
12,24,1047,"FEMALE",FALSE,FALSE,"unknowns"
12,24,999,"MALE",FALSE,FALSE,"unknowns"
12,24,133,"MALE",FALSE,FALSE,"unknowns"
12,24,157,"MALE",FALSE,FALSE,"unknowns"
12,24,747,"FEMALE",FALSE,FALSE,"unknowns"
12,24,958,"FEMALE",FALSE,FALSE,"unknowns"
12,24,228,"FEMALE",FALSE,FALSE,"unknowns"
12,24,909,"FEMALE",FALSE,FALSE,"unknowns"
12,24,1070,"FEMALE",FALSE,FALSE,"unknowns"
12,24,985,"FEMALE",FALSE,FALSE,"unknowns"
12,24,367,"FEMALE",TRUE,FALSE,"unknowns"
12,24,979,"",FALSE,FALSE,"unknowns"
12,24,436,"",FALSE,FALSE,"unknowns"
12,24,660,"FEMALE",FALSE,FALSE,"unknowns"
12,24,80,"MALE",FALSE,FALSE,"unknowns"
12,24,344,"MALE",NA,FALSE,"unknowns"
12,24,2,"MALE",NA,FALSE,"unknowns"
12,24,624,"FEMALE",FALSE,FALSE,"unknowns"
12,24,335,"FEMALE",TRUE,FALSE,"unknowns"
13,4,700,"MALE",TRUE,FALSE,"All Male"
13,4,564,"MALE",TRUE,FALSE,"All Male"
13,4,2,"MALE",FALSE,FALSE,"All Male"
13,4,5,"MALE",TRUE,FALSE,"All Male"
14,10,700,"MALE",TRUE,FALSE,"Mixed Sex"
14,10,192,"FEMALE",FALSE,FALSE,"Mixed Sex"
14,10,205,"FEMALE",FALSE,FALSE,"Mixed Sex"
14,10,2,"MALE",FALSE,FALSE,"Mixed Sex"
14,10,84,"MALE",TRUE,FALSE,"Mixed Sex"
14,10,502,"MALE",FALSE,FALSE,"Mixed Sex"
14,10,367,"FEMALE",TRUE,FALSE,"Mixed Sex"
14,10,335,"FEMALE",TRUE,FALSE,"Mixed Sex"
14,10,5,"MALE",TRUE,FALSE,"Mixed Sex"
14,10,274,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,271,"MALE",TRUE,FALSE,"Mixed Sex"
15,13,817,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,46,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,583,"MALE",TRUE,FALSE,"Mixed Sex"
15,13,128,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,216,"FEMALE",FALSE,FALSE,"Mixed Sex"
15,13,5,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,491,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,391,"MALE",TRUE,FALSE,"Mixed Sex"
15,13,2,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,636,"MALE",FALSE,FALSE,"Mixed Sex"
15,13,123,"FEMALE",FALSE,FALSE,"Mixed Sex"
15,13,344,"MALE",FALSE,FALSE,"Mixed Sex"
16,5,2,"MALE",NA,FALSE,"All Male"
16,5,519,"MALE",FALSE,FALSE,"All Male"
16,5,230,"MALE",FALSE,FALSE,"All Male"
16,5,999,"MALE",TRUE,FALSE,"All Male"
16,5,246,"MALE",FALSE,FALSE,"All Male"
17,6,3,"",NA,FALSE,"unknowns"
17,6,985,"FEMALE",FALSE,FALSE,"unknowns"
17,6,911,"FEMALE",FALSE,FALSE,"unknowns"
17,6,966,"FEMALE",TRUE,FALSE,"unknowns"
17,6,627,"MALE",FALSE,FALSE,"unknowns"
17,6,314,"FEMALE",FALSE,FALSE,"unknowns"
18,9,146,"FEMALE",NA,FALSE,"unknowns"
18,9,305,"MALE",FALSE,FALSE,"unknowns"
18,9,316,"MALE",NA,FALSE,"unknowns"
18,9,88,"UNKNOWN",FALSE,FALSE,"unknowns"
18,9,4,"",FALSE,FALSE,"unknowns"
18,9,456,"MALE",NA,FALSE,"unknowns"
18,9,532,"",FALSE,FALSE,"unknowns"
18,9,854,"MALE",FALSE,FALSE,"unknowns"
18,9,77,"MALE",TRUE,FALSE,"unknowns"
19,9,456,"MALE",NA,FALSE,"unknowns"
19,9,88,"UNKNOWN",NA,FALSE,"unknowns"
19,9,492,"MALE",NA,FALSE,"unknowns"
19,9,316,"MALE",NA,FALSE,"unknowns"
19,9,982,"",NA,FALSE,"unknowns"
19,9,532,"",NA,FALSE,"unknowns"
19,9,4,"",FALSE,FALSE,"unknowns"
19,9,352,"MALE",FALSE,FALSE,"unknowns"
19,9,77,"MALE",TRUE,FALSE,"unknowns"
20,11,720,"FEMALE",FALSE,FALSE,"unknowns"
20,11,368,"MALE",FALSE,FALSE,"unknowns"
20,11,4,"",FALSE,FALSE,"unknowns"
20,11,1001,"MALE",FALSE,FALSE,"unknowns"
20,11,751,"MALE",FALSE,FALSE,"unknowns"
20,11,88,"UNKNOWN",FALSE,FALSE,"unknowns"
20,11,112,"",NA,FALSE,"unknowns"
20,11,848,"MALE",TRUE,FALSE,"unknowns"
20,11,97,"MALE",TRUE,FALSE,"unknowns"
20,11,8,"MALE",FALSE,FALSE,"unknowns"
20,11,376,"MALE",FALSE,FALSE,"unknowns"
21,8,4,"",FALSE,FALSE,"unknowns"
21,8,290,"FEMALE",FALSE,FALSE,"unknowns"
21,8,744,"FEMALE",FALSE,FALSE,"unknowns"
21,8,915,"FEMALE",FALSE,FALSE,"unknowns"
21,8,77,"MALE",TRUE,FALSE,"unknowns"
21,8,113,"MALE",FALSE,FALSE,"unknowns"
21,8,166,"FEMALE",TRUE,FALSE,"unknowns"
21,8,825,"FEMALE",FALSE,FALSE,"unknowns"
22,5,5,"MALE",FALSE,FALSE,"Mixed Sex"
22,5,1035,"FEMALE",TRUE,FALSE,"Mixed Sex"
22,5,175,"FEMALE",TRUE,FALSE,"Mixed Sex"
22,5,211,"FEMALE",FALSE,FALSE,"Mixed Sex"
22,5,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
23,8,280,"FEMALE",FALSE,FALSE,"unknowns"
23,8,1035,"FEMALE",FALSE,FALSE,"unknowns"
23,8,768,"FEMALE",TRUE,FALSE,"unknowns"
23,8,278,"",FALSE,FALSE,"unknowns"
23,8,966,"FEMALE",FALSE,FALSE,"unknowns"
23,8,10,"FEMALE",FALSE,FALSE,"unknowns"
23,8,919,"FEMALE",FALSE,FALSE,"unknowns"
23,8,5,"MALE",FALSE,FALSE,"unknowns"
24,9,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
24,9,5,"MALE",TRUE,FALSE,"Mixed Sex"
24,9,461,"MALE",TRUE,FALSE,"Mixed Sex"
24,9,540,"FEMALE",FALSE,FALSE,"Mixed Sex"
24,9,536,"FEMALE",TRUE,FALSE,"Mixed Sex"
24,9,604,"FEMALE",FALSE,FALSE,"Mixed Sex"
24,9,583,"MALE",FALSE,FALSE,"Mixed Sex"
24,9,123,"FEMALE",TRUE,FALSE,"Mixed Sex"
24,9,624,"FEMALE",FALSE,FALSE,"Mixed Sex"
25,14,966,"FEMALE",FALSE,FALSE,"unknowns"
25,14,564,"MALE",FALSE,FALSE,"unknowns"
25,14,586,"FEMALE",FALSE,FALSE,"unknowns"
25,14,485,"",TRUE,FALSE,"unknowns"
25,14,16,"FEMALE",FALSE,FALSE,"unknowns"
25,14,670,"FEMALE",FALSE,FALSE,"unknowns"
25,14,982,"",NA,FALSE,"unknowns"
25,14,50,"MALE",FALSE,FALSE,"unknowns"
25,14,133,"MALE",FALSE,FALSE,"unknowns"
25,14,604,"FEMALE",TRUE,FALSE,"unknowns"
25,14,80,"MALE",FALSE,FALSE,"unknowns"
25,14,5,"MALE",FALSE,FALSE,"unknowns"
25,14,531,"FEMALE",TRUE,FALSE,"unknowns"
25,14,10,"FEMALE",FALSE,FALSE,"unknowns"
26,3,636,"MALE",TRUE,TRUE,"All Male"
26,3,817,"MALE",TRUE,TRUE,"All Male"
26,3,5,"MALE",TRUE,TRUE,"All Male"
27,10,966,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,361,"MALE",TRUE,FALSE,"Mixed Sex"
27,10,16,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,958,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,648,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,335,"FEMALE",FALSE,FALSE,"Mixed Sex"
27,10,636,"MALE",FALSE,FALSE,"Mixed Sex"
27,10,5,"MALE",FALSE,FALSE,"Mixed Sex"
27,10,1047,"FEMALE",FALSE,FALSE,"Mixed Sex"
28,6,76,"MALE",FALSE,FALSE,"Mixed Sex"
28,6,346,"FEMALE",FALSE,FALSE,"Mixed Sex"
28,6,52,"MALE",FALSE,FALSE,"Mixed Sex"
28,6,191,"FEMALE",FALSE,FALSE,"Mixed Sex"
28,6,5,"MALE",TRUE,FALSE,"Mixed Sex"
28,6,343,"FEMALE",FALSE,FALSE,"Mixed Sex"
29,3,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
29,3,5,"MALE",FALSE,FALSE,"Mixed Sex"
29,3,531,"FEMALE",TRUE,FALSE,"Mixed Sex"
30,15,53,"MALE",TRUE,FALSE,"Mixed Sex"
30,15,544,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,261,"FEMALE",TRUE,FALSE,"Mixed Sex"
30,15,636,"MALE",TRUE,FALSE,"Mixed Sex"
30,15,731,"MALE",FALSE,FALSE,"Mixed Sex"
30,15,835,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,817,"MALE",FALSE,FALSE,"Mixed Sex"
30,15,128,"MALE",TRUE,FALSE,"Mixed Sex"
30,15,101,"MALE",FALSE,FALSE,"Mixed Sex"
30,15,966,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,919,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,958,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,346,"FEMALE",FALSE,FALSE,"Mixed Sex"
30,15,31,"MALE",TRUE,FALSE,"Mixed Sex"
30,15,5,"MALE",TRUE,FALSE,"Mixed Sex"
31,5,5,"MALE",TRUE,FALSE,"All Male"
31,5,31,"MALE",TRUE,FALSE,"All Male"
31,5,53,"MALE",TRUE,FALSE,"All Male"
31,5,128,"MALE",TRUE,FALSE,"All Male"
31,5,423,"MALE",FALSE,FALSE,"All Male"
32,13,461,"MALE",TRUE,FALSE,"Mixed Sex"
32,13,531,"FEMALE",TRUE,FALSE,"Mixed Sex"
32,13,277,"FEMALE",FALSE,FALSE,"Mixed Sex"
32,13,5,"MALE",TRUE,FALSE,"Mixed Sex"
32,13,586,"FEMALE",FALSE,FALSE,"Mixed Sex"
32,13,484,"MALE",FALSE,FALSE,"Mixed Sex"
32,13,526,"FEMALE",TRUE,FALSE,"Mixed Sex"
32,13,583,"MALE",FALSE,FALSE,"Mixed Sex"
32,13,604,"FEMALE",FALSE,FALSE,"Mixed Sex"
32,13,814,"MALE",FALSE,FALSE,"Mixed Sex"
32,13,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
32,13,123,"FEMALE",TRUE,FALSE,"Mixed Sex"
32,13,364,"MALE",NA,FALSE,"Mixed Sex"
33,5,929,"MALE",FALSE,FALSE,"All Male"
33,5,128,"MALE",TRUE,FALSE,"All Male"
33,5,31,"MALE",TRUE,FALSE,"All Male"
33,5,5,"MALE",TRUE,FALSE,"All Male"
33,5,53,"MALE",TRUE,FALSE,"All Male"
34,10,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
34,10,334,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,739,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,76,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,5,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,1003,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,531,"FEMALE",TRUE,FALSE,"Mixed Sex"
34,10,637,"MALE",FALSE,FALSE,"Mixed Sex"
34,10,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
34,10,123,"FEMALE",FALSE,FALSE,"Mixed Sex"
35,11,10,"FEMALE",FALSE,FALSE,"unknowns"
35,11,558,"MALE",FALSE,FALSE,"unknowns"
35,11,343,"FEMALE",FALSE,FALSE,"unknowns"
35,11,982,"",NA,FALSE,"unknowns"
35,11,984,"MALE",TRUE,FALSE,"unknowns"
35,11,531,"FEMALE",TRUE,FALSE,"unknowns"
35,11,304,"FEMALE",FALSE,FALSE,"unknowns"
35,11,484,"MALE",TRUE,FALSE,"unknowns"
35,11,238,"FEMALE",FALSE,FALSE,"unknowns"
35,11,5,"MALE",FALSE,FALSE,"unknowns"
35,11,190,"MALE",FALSE,FALSE,"unknowns"
36,7,929,"MALE",FALSE,FALSE,"unknowns"
36,7,5,"MALE",TRUE,FALSE,"unknowns"
36,7,107,"MALE",FALSE,FALSE,"unknowns"
36,7,845,"MALE",FALSE,FALSE,"unknowns"
36,7,128,"MALE",TRUE,FALSE,"unknowns"
36,7,982,"",NA,FALSE,"unknowns"
36,7,519,"MALE",FALSE,FALSE,"unknowns"
37,7,582,"MALE",FALSE,FALSE,"Mixed Sex"
37,7,1070,"FEMALE",FALSE,FALSE,"Mixed Sex"
37,7,5,"MALE",FALSE,FALSE,"Mixed Sex"
37,7,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
37,7,987,"FEMALE",FALSE,FALSE,"Mixed Sex"
37,7,191,"FEMALE",FALSE,FALSE,"Mixed Sex"
37,7,145,"FEMALE",TRUE,FALSE,"Mixed Sex"
38,5,677,"MALE",FALSE,FALSE,"unknowns"
38,5,982,"",NA,FALSE,"unknowns"
38,5,627,"MALE",FALSE,FALSE,"unknowns"
38,5,5,"MALE",TRUE,FALSE,"unknowns"
38,5,1052,"MALE",FALSE,FALSE,"unknowns"
39,9,1068,"FEMALE",FALSE,FALSE,"Mixed Sex"
39,9,271,"MALE",FALSE,FALSE,"Mixed Sex"
39,9,1036,"FEMALE",TRUE,FALSE,"Mixed Sex"
39,9,1065,"FEMALE",FALSE,FALSE,"Mixed Sex"
39,9,844,"FEMALE",FALSE,FALSE,"Mixed Sex"
39,9,280,"FEMALE",FALSE,FALSE,"Mixed Sex"
39,9,190,"MALE",FALSE,FALSE,"Mixed Sex"
39,9,5,"MALE",TRUE,FALSE,"Mixed Sex"
39,9,528,"MALE",FALSE,FALSE,"Mixed Sex"
40,5,175,"FEMALE",TRUE,FALSE,"Mixed Sex"
40,5,343,"FEMALE",FALSE,FALSE,"Mixed Sex"
40,5,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
40,5,5,"MALE",FALSE,FALSE,"Mixed Sex"
40,5,179,"FEMALE",TRUE,FALSE,"Mixed Sex"
41,7,821,"FEMALE",FALSE,FALSE,"Mixed Sex"
41,7,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
41,7,636,"MALE",TRUE,FALSE,"Mixed Sex"
41,7,16,"FEMALE",TRUE,FALSE,"Mixed Sex"
41,7,5,"MALE",FALSE,FALSE,"Mixed Sex"
41,7,53,"MALE",TRUE,FALSE,"Mixed Sex"
41,7,817,"MALE",FALSE,FALSE,"Mixed Sex"
42,2,441,"FEMALE",FALSE,FALSE,"Mixed Sex"
42,2,5,"MALE",TRUE,FALSE,"Mixed Sex"
43,3,5,"MALE",TRUE,NA,"unknowns"
43,3,982,"",NA,NA,"unknowns"
43,3,982,"",NA,NA,"unknowns"
44,13,1015,"FEMALE",TRUE,FALSE,"unknowns"
44,13,143,"",NA,FALSE,"unknowns"
44,13,519,"MALE",FALSE,FALSE,"unknowns"
44,13,982,"",NA,FALSE,"unknowns"
44,13,6,"MALE",FALSE,FALSE,"unknowns"
44,13,726,"MALE",FALSE,FALSE,"unknowns"
44,13,586,"FEMALE",FALSE,FALSE,"unknowns"
44,13,604,"FEMALE",FALSE,FALSE,"unknowns"
44,13,940,"",NA,FALSE,"unknowns"
44,13,624,"FEMALE",FALSE,FALSE,"unknowns"
44,13,918,"FEMALE",FALSE,FALSE,"unknowns"
44,13,982,"",NA,FALSE,"unknowns"
44,13,1053,"FEMALE",TRUE,FALSE,"unknowns"
45,6,6,"MALE",FALSE,FALSE,"All Male"
45,6,334,"MALE",FALSE,FALSE,"All Male"
45,6,739,"MALE",FALSE,FALSE,"All Male"
45,6,787,"MALE",FALSE,FALSE,"All Male"
45,6,76,"MALE",FALSE,FALSE,"All Male"
45,6,845,"MALE",TRUE,FALSE,"All Male"
46,8,982,"",NA,FALSE,"unknowns"
46,8,6,"MALE",FALSE,FALSE,"unknowns"
46,8,1067,"FEMALE",FALSE,FALSE,"unknowns"
46,8,1068,"FEMALE",TRUE,FALSE,"unknowns"
46,8,982,"",NA,FALSE,"unknowns"
46,8,982,"",NA,FALSE,"unknowns"
46,8,1063,"FEMALE",FALSE,FALSE,"unknowns"
46,8,982,"",NA,FALSE,"unknowns"
47,7,6,"MALE",FALSE,FALSE,"Mixed Sex"
47,7,787,"MALE",FALSE,FALSE,"Mixed Sex"
47,7,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
47,7,1053,"FEMALE",TRUE,FALSE,"Mixed Sex"
47,7,241,"MALE",FALSE,FALSE,"Mixed Sex"
47,7,232,"FEMALE",FALSE,FALSE,"Mixed Sex"
47,7,211,"FEMALE",NA,FALSE,"Mixed Sex"
48,9,157,"MALE",TRUE,FALSE,"All Male"
48,9,726,"MALE",FALSE,FALSE,"All Male"
48,9,787,"MALE",FALSE,FALSE,"All Male"
48,9,230,"MALE",NA,FALSE,"All Male"
48,9,739,"MALE",FALSE,FALSE,"All Male"
48,9,6,"MALE",FALSE,FALSE,"All Male"
48,9,519,"MALE",FALSE,FALSE,"All Male"
48,9,76,"MALE",FALSE,FALSE,"All Male"
48,9,107,"MALE",NA,FALSE,"All Male"
49,10,726,"MALE",FALSE,FALSE,"unknowns"
49,10,982,"",NA,FALSE,"unknowns"
49,10,966,"FEMALE",TRUE,FALSE,"unknowns"
49,10,6,"MALE",FALSE,FALSE,"unknowns"
49,10,983,"MALE",FALSE,FALSE,"unknowns"
49,10,747,"FEMALE",FALSE,FALSE,"unknowns"
49,10,787,"MALE",FALSE,FALSE,"unknowns"
49,10,637,"MALE",FALSE,FALSE,"unknowns"
49,10,761,"MALE",FALSE,FALSE,"unknowns"
49,10,845,"MALE",TRUE,FALSE,"unknowns"
50,16,516,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,530,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,908,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,1041,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,1068,"FEMALE",FALSE,FALSE,"Mixed Sex"
50,16,190,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,1072,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,984,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,776,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,382,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,226,"MALE",TRUE,FALSE,"Mixed Sex"
50,16,528,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,630,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,7,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,705,"MALE",FALSE,FALSE,"Mixed Sex"
50,16,864,"MALE",FALSE,FALSE,"Mixed Sex"
51,8,10,"FEMALE",FALSE,FALSE,"Mixed Sex"
51,8,7,"MALE",FALSE,FALSE,"Mixed Sex"
51,8,423,"MALE",FALSE,FALSE,"Mixed Sex"
51,8,1010,"MALE",FALSE,FALSE,"Mixed Sex"
51,8,364,"MALE",NA,FALSE,"Mixed Sex"
51,8,604,"FEMALE",FALSE,FALSE,"Mixed Sex"
51,8,481,"FEMALE",FALSE,FALSE,"Mixed Sex"
51,8,531,"FEMALE",TRUE,FALSE,"Mixed Sex"
52,25,7,"MALE",FALSE,FALSE,"unknowns"
52,25,1010,"MALE",FALSE,FALSE,"unknowns"
52,25,705,"MALE",FALSE,FALSE,"unknowns"
52,25,993,"MALE",FALSE,FALSE,"unknowns"
52,25,343,"FEMALE",TRUE,FALSE,"unknowns"
52,25,911,"FEMALE",FALSE,FALSE,"unknowns"
52,25,179,"FEMALE",FALSE,FALSE,"unknowns"
52,25,423,"MALE",FALSE,FALSE,"unknowns"
52,25,530,"MALE",FALSE,FALSE,"unknowns"
52,25,516,"MALE",FALSE,FALSE,"unknowns"
52,25,420,"MALE",FALSE,FALSE,"unknowns"
52,25,21,"MALE",FALSE,FALSE,"unknowns"
52,25,799,"MALE",FALSE,FALSE,"unknowns"
